,participant_id,category,is_correct
9642,6704251bcdca04fef23d385d,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",1.0
9643,6704251bcdca04fef23d385d,"Approximately, what is store C's total sales as a proportion of store B's total sales in 1995? + N9.png",0.0
9644,6704251bcdca04fef23d385d,"Assuming today is Feb 20, 2022, which of the following is true about the vegetables planted by the three farms? + T35.png",1.0
9645,6704251bcdca04fef23d385d,"Assuming today is May 10 and given the chart below, which statement about rainfall (mm) is true for the past 14 days? + T21.png",0.0
9646,6704251bcdca04fef23d385d,"Between 1980 and 1990, which disease had a higher increase in the percentage of people affected? + ggr_item12.png",1.0
9647,6704251bcdca04fef23d385d,Do U.S. states have a more similar number of windy days in the summer or in the winter? + T2.png,0.0
9648,6704251bcdca04fef23d385d,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
9649,6704251bcdca04fef23d385d,Does expenditure per primary student seem to have a positive impact on adult literacy on planet Kithrup? + sp-table-9.png,1.0
9650,6704251bcdca04fef23d385d,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",0.0
9651,6704251bcdca04fef23d385d,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",0.0
9652,6704251bcdca04fef23d385d,For which website was the number of unique visitors the largest in 2010? + item59.png,1.0
9653,6704251bcdca04fef23d385d,How many months have less than 40mm of rain? + radial.png,1.0
9654,6704251bcdca04fef23d385d,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,0.0
9655,6704251bcdca04fef23d385d,How much does it rain in March? + line.png,1.0
9656,6704251bcdca04fef23d385d,"In San Francisco, as the weather gets warmer, there is generally more rain. + line.png",1.0
9657,6704251bcdca04fef23d385d,"In city Z, what is the approximate average number of new buildings built from 1950 to 1952? + T50.png",0.0
9658,6704251bcdca04fef23d385d,In which country is the average internet speed the fastest in Asia? + item7.png,1.0
9659,6704251bcdca04fef23d385d,In which month was the price of a barrel of oil the lowest in 2015? + item2.png,1.0
9660,6704251bcdca04fef23d385d,In which season does each month have less rain than the month before? + radial.png,0.0
9661,6704251bcdca04fef23d385d,Is there a positive relationship between SAT score and annual family income for students in city Z? + N10.png,1.0
9662,6704251bcdca04fef23d385d,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
9663,6704251bcdca04fef23d385d,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
9664,6704251bcdca04fef23d385d,True or False: Monthly sales for store B is increasing from Jan to Dec. + T52.png,0.0
9665,6704251bcdca04fef23d385d,True or False: More than half of the people in county Z prefer reading at night. + T47.png,1.0
9666,6704251bcdca04fef23d385d,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-7.svg,1.0
9667,6704251bcdca04fef23d385d,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-table-11.png,0.0
9668,6704251bcdca04fef23d385d,What is the education level of people in which the Democrats have the lowest approval rating? + item17.png,1.0
9669,6704251bcdca04fef23d385d,What is the height for the tallest person among the 85 males? + item27.png,1.0
9670,6704251bcdca04fef23d385d,What is the number of concert tickets sold on Aug 10 as a proportion of that on Aug 11? + T3.png,0.0
9671,6704251bcdca04fef23d385d,What is the percentage of cancer patients who die after chemotherapy? + ggr_item13.png,0.0
9672,6704251bcdca04fef23d385d,What is the total length of the metro system in Beijing? + item47.png,0.0
9673,6704251bcdca04fef23d385d,What is the trend of the total sales for item X from Apr to Aug? + T15.png,0.0
9674,6704251bcdca04fef23d385d,What was the unemployment rate for Indiana (IN) in 2015? + item55.png,0.0
9675,6704251bcdca04fef23d385d,When did the highest increase in the unemployment trend occur on planet Nurag since the beginning of this time period? + lg1-5.svg,0.0
9676,6704251bcdca04fef23d385d,When did unemployment first go above 6.9 on planet Mandel? + lg1-6.svg,0.0
9677,6704251bcdca04fef23d385d,When was the average price of a pound of coffee beans at minimum? + item36.png,0.0
9678,6704251bcdca04fef23d385d,Where is life expectancy roughly 79? + bg-table-4.png,1.0
9679,6704251bcdca04fef23d385d,"Which group of 2 planets (either green, red, or orange) has the biggest difference in life expectancy? + bg-10.svg",1.0
9680,6704251bcdca04fef23d385d,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-2.svg",1.0
9681,6704251bcdca04fef23d385d,Which of the following about the monthly number of new clients is true? + N6.png,1.0
9682,6704251bcdca04fef23d385d,Which planet has the lowest adult literacy? + sp-table-8.png,1.0
9683,6704251bcdca04fef23d385d,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
9684,6704251bcdca04fef23d385d,"Which planet spends less than 6.0% of its GDP on primary students, yet has a highly literate adult population? + sp-table-4.png",1.0
9685,6704251bcdca04fef23d385d,"Which season has more rain, the summer or the spring? + bar.png",1.0
9686,6704251bcdca04fef23d385d,Which season has the most rain? + table.png,1.0
9687,6705565ffd67124adcd513ec,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,0.0
9688,6705565ffd67124adcd513ec,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,1.0
9689,6705565ffd67124adcd513ec,Approximately what percentage of people had Adeolitis in the year 2000? + ggr_item5.png,1.0
9690,6705565ffd67124adcd513ec,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",1.0
9691,6705565ffd67124adcd513ec,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",0.0
9692,6705565ffd67124adcd513ec,Are there more households with exactly 1 car than households with exactly 2 cars? + T29.png,0.0
9693,6705565ffd67124adcd513ec,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
9694,6705565ffd67124adcd513ec,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
9695,6705565ffd67124adcd513ec,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-3.svg,1.0
9696,6705565ffd67124adcd513ec,Does expenditure per primary student seem to have a positive impact on adult literacy on planet Maarin? + sp-6.svg,1.0
9697,6705565ffd67124adcd513ec,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-7.svg",0.0
9698,6705565ffd67124adcd513ec,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",0.0
9699,6705565ffd67124adcd513ec,How many months have less than 40mm of rain? + bar.png,0.0
9700,6705565ffd67124adcd513ec,How many months have more rain than the average month? + line.png,0.0
9701,6705565ffd67124adcd513ec,How many planets spend approximately the same amount on primary students as planet Trigus but have a higher percentage of literate adults? + sp-table-12.png,0.0
9702,6705565ffd67124adcd513ec,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",0.0
9703,6705565ffd67124adcd513ec,"In city Z, what is the approximate average number of new buildings built from 1950 to 1952? + T50.png",0.0
9704,6705565ffd67124adcd513ec,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",1.0
9705,6705565ffd67124adcd513ec,In which country is the average internet speed the fastest in Asia? + item7.png,0.0
9706,6705565ffd67124adcd513ec,In which season does each month have less rain than the month before? + table.png,0.0
9707,6705565ffd67124adcd513ec,In which state was the unemployment rate the highest in 2015? + item56.png,1.0
9708,6705565ffd67124adcd513ec,The approval rating of Republicans for the people who have the education level of Some College Degree is lower than that for the people who have the education level of Postgraduate Study. + item18.png,1.0
9709,6705565ffd67124adcd513ec,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,1.0
9710,6705565ffd67124adcd513ec,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
9711,6705565ffd67124adcd513ec,True or False: More than half of the people in county Z prefer reading at night. + T47.png,1.0
9712,6705565ffd67124adcd513ec,True or False: The annual number of trees planted in town Z has been increasing from 1960 to 1980. + T12.png,1.0
9713,6705565ffd67124adcd513ec,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
9714,6705565ffd67124adcd513ec,What is the range of the total length of the metro systems? + item49.png,0.0
9715,6705565ffd67124adcd513ec,What is the trend of the average price of books from 1960 to 2020 in city Z? + T44.png,0.0
9716,6705565ffd67124adcd513ec,What is the trend of the total sales for item X from Apr to Aug? + T15.png,0.0
9717,6705565ffd67124adcd513ec,What percentage of patients recovered after chemotherapy? + ggr_item1.png,1.0
9718,6705565ffd67124adcd513ec,What was the price range of a barrel of oil in 2015? + item3.png,0.0
9719,6705565ffd67124adcd513ec,When was unemployment at its lowest peak on planet Kreno? + lg1-12.svg,0.0
9720,6705565ffd67124adcd513ec,Where did unemployment first go above 10.1? + lg1-table-4.png,0.0
9721,6705565ffd67124adcd513ec,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-1.svg,0.0
9722,6705565ffd67124adcd513ec,Where is life expectancy roughly 61? + bg-9.svg,0.0
9723,6705565ffd67124adcd513ec,Where is life expectancy roughly 66? + bg-11.svg,1.0
9724,6705565ffd67124adcd513ec,Which city's metro system does lie outside the relationship between the total system length and the number of stations most? + item50.png,0.0
9725,6705565ffd67124adcd513ec,Which month has 25 mm of rain? + table.png,1.0
9726,6705565ffd67124adcd513ec,Which of the following is true about Restaurant R? + N15.png,0.0
9727,6705565ffd67124adcd513ec,Which of the following is true about the education level of residents in city Z? + N13.png,1.0
9728,6705565ffd67124adcd513ec,Which planet has the lowest life expectancy? + bg-6.svg,1.0
9729,6705565ffd67124adcd513ec,Which planet spends approximately 22% of its GDP on primary students? + sp-8.svg,0.0
9730,6705565ffd67124adcd513ec,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",0.0
9731,6705565ffd67124adcd513ec,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",0.0
9732,6705565ffd67124adcd513ec,Which season has the most rain? + radial.png,1.0
9733,67055cc13379ce2679625258,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,1.0
9734,67055cc13379ce2679625258,"Approximately, what is store C's total sales as a proportion of store B's total sales in 1995? + N9.png",0.0
9735,67055cc13379ce2679625258,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",0.0
9736,67055cc13379ce2679625258,"Company A sells a board game. Assuming today is Jun 01, 2022, which of the following statements is true? + T34.png",0.0
9737,67055cc13379ce2679625258,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",1.0
9738,67055cc13379ce2679625258,How many months have less than 40mm of rain? + bar.png,0.0
9739,67055cc13379ce2679625258,How many months have more rain than the average month? + line.png,1.0
9740,67055cc13379ce2679625258,How much does it rain in March? + line.png,1.0
9741,67055cc13379ce2679625258,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",1.0
9742,67055cc13379ce2679625258,"In San Francisco, as the weather gets warmer, there is generally more rain. + radial.png",1.0
9743,67055cc13379ce2679625258,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",0.0
9744,67055cc13379ce2679625258,"In town X, what is the approximate average number of customers at mall A from Jan to Mar? + T49.png",0.0
